Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_28_958.jpg;6.00366;0;0;-0.1987087;112.434;18.89201;0.6647379;270.5031;359.9821
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_29_025.jpg;9.00928;0;0;-0.123347;112.4342;18.89799;0.8450171;272.491;359.9771
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_29_092.jpg;12.00795;0;0;-0.07448268;112.4343;18.89914;1.003352;274.5734;359.9734
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_29_159.jpg;15;0;0;-0.04756654;112.4347;18.90001;1.157852;278.0193;359.9709
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_29_225.jpg;15;0;0;-0.03427531;112.4351;18.90104;1.183669;280.7448;0.005759718
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_29_293.jpg;15;0;0;-0.02648506;112.4348;18.90167;1.151898;283.4677;0.02569181
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_29_360.jpg;15;0;0;0.02350526;112.4344;18.90195;1.070776;287.0891;0.02886731
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_29_427.jpg;15;0;0;0.02636478;112.4343;18.90201;0.9982233;289.8063;0.0398171
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_29_493.jpg;15;0;0;0.03041793;112.4342;18.90203;0.9156343;292.5238;0.05578728
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_29_561.jpg;15;0;0;0.0328867;112.4341;18.90203;0.7942917;296.1483;0.08485106
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_29_628.jpg;15;0;0;0.03474101;112.4341;18.902;0.6984456;298.8684;0.1129088
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_29_695.jpg;15;0;0;0.03600105;112.4341;18.90196;0.6007809;301.5904;0.1455116
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_29_761.jpg;15;0;0;0.0362266;112.4341;18.90191;0.470961;305.2226;0.1937364
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_29_828.jpg;15;0;0;0.03585859;112.4341;18.90187;0.3763316;307.9494;0.2321415
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_29_894.jpg;15;0;0;0.03453496;112.4341;18.90183;0.2858023;310.6786;0.2712055
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_29_961.jpg;15;0;0;0.03300241;112.4341;18.90177;0.1734986;314.3007;0.3218454
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_30_028.jpg;15;0;0;0.03103191;112.4341;18.90173;0.09666824;317.0015;0.3572372
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_30_096.jpg;15;0;0;0.02805971;112.4341;18.90169;0.02694356;319.7023;0.3894318
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_30_162.jpg;15;0;0;0.02563574;112.4341;18.90164;359.9456;323.3035;0.4257595
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_30_229.jpg;15;0;0;0.02316003;112.4342;18.90161;359.8949;326.0047;0.4451281
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_30_296.jpg;15;0;0;0.0177017;112.4342;18.90159;359.8563;328.7057;0.4527518
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_30_363.jpg;15;0;0;0.01548594;112.4342;18.90158;359.8191;332.306;0.4476386
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_30_429.jpg;15;0;0;0.01402664;112.4342;18.90158;359.7991;335.0062;0.4341821
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_30_496.jpg;15;0;0;0.01372245;112.4342;18.90158;359.7837;337.7064;0.4143109
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_30_564.jpg;15;0;0;0.01402257;112.4342;18.90159;359.7685;341.3064;0.3796889
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_30_630.jpg;15;0;0;0.01442939;112.4343;18.90161;359.7598;344.0065;0.3491426
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_30_697.jpg;15;0;0;0.01497354;112.4343;18.90163;359.753;346.7065;0.3155408
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_30_764.jpg;15;0;0;0.01528845;112.4343;18.90165;359.7464;350.3065;0.2672537
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_30_833.jpg;15;0;0;0.01547787;112.4343;18.90167;359.743;353.0065;0.229372
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_30_900.jpg;15;0;0;0.01550084;112.4343;18.90169;359.7404;356.6064;0.1779829
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_30_967.jpg;15;0;0;0.01533958;112.4343;18.90171;359.7397;359.3063;0.139632
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_31_033.jpg;15;0;0;0.01489979;112.4343;18.90173;359.74;2.006203;0.1021073
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_31_100.jpg;15;0;0;0.01442069;112.4343;18.90176;359.7422;5.606094;0.05425631
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_31_167.jpg;15;0;0;0.01383701;112.4343;18.90177;359.7451;8.305969;0.0205734
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_31_235.jpg;15;0;0;-0.01294092;112.4343;18.90179;359.7492;11.00592;359.9892
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_31_301.jpg;15;0;0;-0.01221742;112.4343;18.90181;359.7567;14.60578;359.9513
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_31_368.jpg;15;0;0;-0.01148422;112.4343;18.90182;359.7638;17.30563;359.9262
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_31_435.jpg;15;0;0;-0.01054262;112.4343;18.90183;359.7722;20.00557;359.904
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_31_504.jpg;15;0;0;0;112.4343;18.90185;359.7856;23.60553;359.8788
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_31_567.jpg;15;0;0;0;112.4342;18.90185;359.7973;26.30557;359.8634
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_31_634.jpg;15;0;0;0;112.4342;18.90186;359.8102;29.00556;359.8508
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_31_701.jpg;15;0;0;0;112.4342;18.90186;359.8294;32.60555;359.838
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_31_768.jpg;15;0;0;0;112.4342;18.90186;359.8452;35.3056;359.8314
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_31_834.jpg;15;0;0;0;112.4342;18.90186;359.8618;38.00566;359.827
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_31_901.jpg;15;0;0;0;112.4342;18.90185;359.8853;41.60572;359.8243
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_31_968.jpg;15;0;0;0;112.4342;18.90185;359.9036;44.30576;359.8244
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_32_035.jpg;15;0;0;0;112.4342;18.90184;359.9223;47.00584;359.8261
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_32_101.jpg;15;0;0;0;112.4342;18.90182;359.9474;50.6059;359.8304
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_32_169.jpg;15;0;0;0;112.4342;18.90182;359.9661;53.30594;359.8351
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_32_236.jpg;15;0;0;0;112.4341;18.90181;359.9845;56.00601;359.8407
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_32_302.jpg;15;0;0;0;112.4341;18.9018;0.008093351;59.60605;359.8495
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_32_369.jpg;15;0;0;0;112.4341;18.90179;0.02489132;62.30606;359.8568
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_32_437.jpg;15;0;0;0;112.4341;18.90178;0.04071382;65.00607;359.8647
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_32_503.jpg;15;0;0;0;112.4341;18.90177;0.06003066;68.60611;359.8759
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_32_571.jpg;15;0;0;0;112.4341;18.90176;0.07301718;71.30613;359.8847
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_32_637.jpg;15;0;0;0;112.4341;18.90175;0.08460272;74.00613;359.8937
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_32_703.jpg;15;0;0;0;112.4342;18.90174;0.09774552;77.60612;359.906
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_32_770.jpg;13.45191;0;0;0;112.4342;18.90174;0.1060792;80.12035;359.9157
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_32_838.jpg;10.43676;0;0;0;112.4342;18.90173;0.1133274;82.18611;359.9263
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_32_905.jpg;7.446326;0;0;0;112.4342;18.90173;0.120903;84.15324;359.9421
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_32_970.jpg;4.416826;0;0;0;112.4342;18.90172;0.1246251;85.03953;359.955
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_33_038.jpg;1.454946;0;0;0;112.4342;18.90172;0.1263258;85.48454;359.9686
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_33_104.jpg;0;0;0;0;112.4342;18.90172;0.1251073;85.48454;359.987
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_33_171.jpg;0;0;0;0;112.4342;18.90172;0.1214792;85.48454;-0.0003095757
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_33_238.jpg;0;0;0;0;112.4342;18.90172;0.1157852;85.48454;0.01130899
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_33_305.jpg;0;0;0;0;112.4342;18.90173;0.1054318;85.48454;0.0248337
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_33_372.jpg;0;0;0;0;112.4342;18.90173;0.09595457;85.48454;0.03337591
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_33_439.jpg;0;0;0;0;112.4342;18.90173;0.08157881;85.48454;0.04252652
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_33_508.jpg;0;0;0;0;112.4342;18.90174;0.0698652;85.48454;0.04769089
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_33_573.jpg;0;0;0;0;112.4342;18.90174;0.05766593;85.48455;0.05141964
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_33_642.jpg;0;0;0;0;112.4342;18.90174;0.04110796;85.48455;0.05424671
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_33_707.jpg;0;0;0;0;112.4342;18.90175;0.02879544;85.48456;0.05485834
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_33_773.jpg;0;0;0;0;112.4342;18.90175;0.01682909;85.48456;0.05428583
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_33_840.jpg;0;0;0;0;112.4342;18.90176;0.001762705;85.48456;0.05188268
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_33_907.jpg;0;0;0;0;112.4342;18.90176;359.9914;85.48457;0.04901691
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_33_975.jpg;0;0;0;0;112.4342;18.90176;359.9819;85.48457;0.04539263
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_34_040.jpg;0;0;0;0;112.4342;18.90177;359.9709;85.48457;0.03962332
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_34_107.jpg;0;0;0;0;112.4342;18.90177;359.964;85.48457;0.03477729
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_34_174.jpg;0;0;0;0;112.4342;18.90177;359.9582;85.48457;0.02963917
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_34_241.jpg;0;0;0;0;112.4342;18.90178;359.9525;85.48457;0.02255967
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_34_308.jpg;0;0;0;0;112.4342;18.90178;359.9496;85.48457;0.0172366
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_34_374.jpg;0;0;0;0;112.4342;18.90178;359.9479;85.48457;0.01202459
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_34_442.jpg;0;0;0;0;112.4342;18.90178;359.9474;85.48457;0.005414807
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_34_509.jpg;0;0;0;0;112.4342;18.90178;359.9482;85.48457;0.000819086
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_34_575.jpg;0;0;0;0;112.4342;18.90178;359.95;85.48457;-0.003390908
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_34_642.jpg;0;0;0;0;112.4342;18.90178;359.9536;85.48457;359.9917
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_34_709.jpg;0;0.09932974;0;0;112.4342;18.90152;359.951;85.56422;359.9885
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_34_775.jpg;0;0.2982899;0;0;112.4342;18.90184;359.9623;85.51009;359.9859
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_34_843.jpg;0;0.5010372;0;0.0238783;112.4345;18.90552;0.04750043;85.54752;359.9831
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_34_910.jpg;0;0.7035273;0;0.05265762;112.435;18.91166;0.1788473;85.62163;359.9814
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_34_976.jpg;0;0.9020619;0;0.09744718;112.4356;18.92052;0.3559493;85.75715;359.9796
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_35_042.jpg;0;1;0;0.1616932;112.4368;18.93797;0.6528401;85.77294;0.004905552
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_35_110.jpg;0;1;0;0.1998096;112.4383;18.95584;0.9228433;85.6396;0.0005008365
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_35_176.jpg;0;1;0;0.2828958;112.4399;18.97623;1.184256;85.6301;-0.00134369
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_35_244.jpg;0;1;0;0.3098004;112.4423;19.00432;1.315269;85.69865;-0.003312974
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_35_311.jpg;0;1;0;0.376678;112.4439;19.02536;1.163427;85.64108;0.0007719104
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_35_376.jpg;0;1;0;0.4509854;112.4458;19.05041;1.061274;85.73437;-0.0007153149
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_35_444.jpg;0;1;0;0.503951;112.449;19.0904;1.038711;85.69727;0.0002687861
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_35_512.jpg;0;1;0;0.5421839;112.4517;19.12469;1.083145;85.66903;-0.0002861287
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_35_577.jpg;0;1;0;0.6196794;112.4547;19.1629;1.177179;85.61991;-0.0003547711
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_35_646.jpg;0;1;0;0.6590214;112.4589;19.21604;1.231436;85.72497;-0.001783405
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_35_711.jpg;0;1;0;0.7233487;112.4623;19.25919;1.232267;85.74147;-0.001524275
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_35_777.jpg;0;1;0;0.771193;112.466;19.30531;1.219026;85.74722;-0.0008962983
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_35_845.jpg;0;1;0;0.8206878;112.4711;19.37089;1.18917;85.85651;-0.001084303
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_35_912.jpg;0;1;0;0.8938133;112.4753;19.42455;1.219044;85.80516;-0.0006020634
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_35_979.jpg;0;1;0;0.9393285;112.4812;19.50097;1.25433;85.8156;-0.0009283377
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_36_046.jpg;0;1;0;0.9960862;112.4859;19.56147;1.255657;85.80812;-0.001004789
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_36_113.jpg;0;1;0;1.06075;112.4907;19.62427;1.229248;85.80101;-0.0008789822
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_36_180.jpg;0;1;0;1.093897;112.4975;19.71245;1.209545;85.79321;-0.0003791466
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_36_248.jpg;0;1;0;1.155465;112.503;19.78285;1.238599;85.78414;-0.0008757128
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_36_313.jpg;0;1;0;1.208449;112.5086;19.85521;1.238006;85.77603;-0.0009204661
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_36_381.jpg;0;1;0;1.255912;112.5165;19.95625;1.236502;85.7661;-0.0008281165
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_36_449.jpg;0;1;0;1.305579;112.5226;20.0353;1.235304;85.7462;-0.0006816866
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_36_514.jpg;0;1;0;1.368019;112.529;20.11725;1.239432;85.73096;-0.0009222246
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_36_582.jpg;0;1;0;1.415465;112.538;20.23097;1.246118;85.70457;-0.0008638597
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_36_648.jpg;0;1;0;1.462626;112.545;20.31949;1.248162;85.69147;-0.0008934994
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_36_715.jpg;0;1;0;1.525015;112.5522;20.41086;1.253878;85.68175;-0.000977248
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_36_783.jpg;0;1;0;1.571689;112.5622;20.53697;1.257241;85.66552;-0.0009529706
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_36_849.jpg;0;1;0;1.618801;112.57;20.63486;1.264002;85.65382;-0.0009908052
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_36_916.jpg;0;1;0;1.680399;112.5781;20.73545;1.267743;85.64413;-0.001028599
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_36_982.jpg;0;1;0;1.725672;112.5892;20.87383;1.271656;85.62961;-0.001035906
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_37_050.jpg;0;1;0;1.772264;112.5978;20.98085;1.276545;85.61842;-0.001051697
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_37_116.jpg;0;1;0;1.832332;112.6067;21.09058;1.280085;85.60661;-0.001048732
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_37_183.jpg;0;1;0;1.877715;112.6189;21.24116;1.287892;85.59135;-0.001089437
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_37_249.jpg;0;1;0;1.92296;112.6283;21.35723;1.292781;85.58028;-0.001105848
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_37_316.jpg;0;1;0;1.983808;112.6379;21.47597;1.296669;85.56914;-0.001114533
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_37_383.jpg;0;1;0;2.02871;112.6512;21.63848;1.301777;85.5541;-0.001155858
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_37_450.jpg;0;1;0;2.072647;112.6614;21.76344;1.304206;85.54323;-0.00117446
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_37_516.jpg;0;1;0;2.132017;112.6719;21.89107;1.306597;85.53257;-0.001177356
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_37_584.jpg;0;1;0;2.176973;112.6862;22.06539;1.311683;85.51856;-0.001219301
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_37_650.jpg;0;1;0;2.221269;112.6973;22.19921;1.314796;85.50594;-0.001218722
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_37_716.jpg;0;1;0;2.279194;112.7086;22.33561;1.315492;85.49516;-0.001221341
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_37_787.jpg;3.021106;1;0;2.323455;112.7225;22.5217;1.319923;85.73932;-0.002817941
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_37_851.jpg;6.085135;1;0;2.379807;112.7305;22.66427;1.31585;86.27413;0.001555782
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_37_918.jpg;9.125666;1;0;2.421668;112.735;22.80922;1.296436;87.19688;0.04097836
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_37_985.jpg;8.983906;1;0;2.461182;112.7352;23.00525;1.207463;88.8946;0.1105798
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_38_052.jpg;5.989478;1;0;2.519654;112.733;23.15512;1.131673;89.97766;0.1562438
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_38_119.jpg;2.92917;1;0;2.563002;112.7291;23.35961;1.066795;90.86307;0.1946103
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_38_185.jpg;3.021567;1;0;2.605245;112.7256;23.51653;1.054579;91.24808;0.210489
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_38_252.jpg;5.973476;1;0;2.660407;112.7196;23.676;1.051978;91.81784;0.2407461
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_38_319.jpg;8.962796;1;0;2.699795;112.7055;23.89132;1.011796;93.1651;0.3083372
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_38_386.jpg;5.923597;1;0;2.740724;112.6921;24.05475;0.9386932;94.20554;0.3287631
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_38_452.jpg;2.945444;1;0;2.798333;112.6769;24.22104;0.8884866;94.93375;0.3482754
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_38_520.jpg;0;1;0;2.838846;112.6567;24.44779;0.885982;95.29636;0.3382152
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_38_586.jpg;0;1;0;2.880147;112.6414;24.62158;0.931898;95.32861;0.3096599
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_38_653.jpg;0;1;0;2.934298;112.626;24.79819;1.001331;95.31287;0.2573491
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_38_721.jpg;0;1;0;2.974308;112.6052;25.03801;1.12394;95.27789;0.1582247
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_38_789.jpg;0;1;0;3.015467;112.5892;25.22112;1.238855;95.25125;0.07237777
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_38_854.jpg;-1.458133;1;0;3.068834;112.573;25.40666;1.356582;95.20132;-0.002157984
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_38_921.jpg;-4.461226;1;0;3.109118;112.5526;25.65606;1.40328;94.70694;-0.0008688218
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_38_987.jpg;-7.42096;1;0;3.151303;112.5411;25.84493;1.359987;93.87506;-0.005424651
